card,card-time
26725636.650016338,0.0061647891998291016
879444015.9158955,0.005881309509277344
15661148.106079351,0.0062313079833984375
5189514045.126617,0.009577035903930664
7903965.562676269,0.005472898483276367
164955444.25736246,0.006605863571166992
4564162.888448974,0.00669097900390625
260296646.46953064,0.013730287551879883
