card,card-time
2880084.0,0.0001933574676513672
287475.0,9.679794311523438e-05
1441382.0,6.794929504394531e-05
101223603.0,5.984306335449219e-05
503557724.0,5.7220458984375e-05
52375530.0,6.413459777832031e-05
2750643.0,4.982948303222656e-05
277497.0,5.125999450683594e-05
1434510.0,4.76837158203125e-05
27184482.0,4.506111145019531e-05
140541643.0,4.410743713378906e-05
16339653.0,4.363059997558594e-05
