card,card-time
5084674.0,0.00018906593322753906
100288.0,0.0001087188720703125
2541471.0,6.771087646484375e-05
60951750.0,5.888938903808594e-05
1538900569.0,5.793571472167969e-05
31127745.0,6.29425048828125e-05
5491255.0,5.14984130859375e-05
144214.0,5.2928924560546875e-05
2870957.0,4.839897155761719e-05
21302793.0,4.792213439941406e-05
421877998.0,4.4345855712890625e-05
13491215.0,4.363059997558594e-05
