card,card-time
26725636.650016338,0.006046295166015625
879444015.9158955,0.006057024002075195
15661148.106079351,0.006303310394287109
5189514045.126617,0.009380102157592773
7903965.562676269,0.005403041839599609
164955444.25736246,0.0064487457275390625
4564162.888448974,0.006453514099121094
260296646.46953064,0.010895252227783203
