card,card-time
28150061.48553978,0.0017368793487548828
755671754.7889975,0.0017383098602294922
14820934.42254726,0.0016925334930419922
4365960053.481685,0.0027539730072021484
7920307.066216239,0.0014407634735107422
160691935.75629857,0.0018339157104492188
4389130.421377768,0.0016951560974121094
245509401.82128656,0.0027418136596679688
