card,card-time
60951750.0,0.00022554397583007812
1538900569.0,0.0001068115234375
31127745.0,8.249282836914062e-05
18955075712.0,7.605552673339844e-05
21302793.0,7.295608520507812e-05
421877998.0,7.82012939453125e-05
13491215.0,6.67572021484375e-05
1991504580.0,7.176399230957031e-05
