card,card-time
2880404.0,0.000579833984375
287514.0,0.0004267692565917969
1441548.0,0.0005831718444824219
48992442.64633162,0.0007309913635253906
243141012.1648647,0.000732421875
24358636.54069408,0.0007300376892089844
2750652.0,0.0003025531768798828
277498.0,0.0002918243408203125
1434519.0,0.0006113052368164062
8589539.773118215,0.0007612705230712891
44080241.58392577,0.0007317066192626953
4640467.559364624,0.0007970333099365234
