card,card-time
5084674.0,0.00019407272338867188
100288.0,9.274482727050781e-05
2541471.0,6.580352783203125e-05
28330836.799511597,5.602836608886719e-05
717970119.5140414,5.1975250244140625e-05
14160332.90732601,5.7220458984375e-05
5491255.0,5.7220458984375e-05
144214.0,5.125999450683594e-05
2870957.0,4.601478576660156e-05
7988902.501435565,4.4345855712890625e-05
159029445.11586794,4.1961669921875e-05
4316477.196251586,4.291534423828125e-05
