wjsample,wjsample-time
1324545.617834394904,30.917644500732422
0E-20,30.420303344726562
308.3188114387846291,30.31158447265625
0E-24,30.34353256225586
244365.010654490107,30.448436737060547
0E-20,30.38334846496582
0E-24,30.3955078125
0E-24,30.33733367919922
185584.997846374731,30.34520149230957
0E-20,30.362367630004883
0E-24,30.312776565551758
0E-24,30.275583267211914
613681.440966501922,30.354976654052734
0E-20,30.237436294555664
0E-24,30.36975860595703
0E-24,30.315637588500977
2597366.406409322651,30.251741409301758
356755.680981595092,30.51137924194336
34181.085770253253,30.3802490234375
121319.223712067749,30.295610427856445
5005442.921739130435,30.454158782958984
1255819.118616144975,30.41362762451172
286074856.67641249,30.371665954589844
60877825.877976190476,30.308246612548828
1651059.261637239165,30.285358428955078
293048.097165991903,30.262470245361328
250661811.34808260,30.362606048583984
12348923.111194309247,30.335187911987305
9094166.790393013100,30.28392791748047
2726705.344958301744,30.368328094482422
222004481.90476190,30.339956283569336
163182287.53605769,30.405282974243164
139058.233105390185,30.422449111938477
1296279.942307692308,30.280113220214844
2515636.313150790590,30.423641204833984
836832.670375521558,30.272722244262695
41380.359820089955,30.289173126220703
296566.839712012126,30.452728271484375
4660555.957242904534,30.316591262817383
235621.354166666667,30.374526977539062
318405.160898603522,30.3499698638916
2820451.816680429397,30.32684326171875
3887076.966500356379,30.420303344726562
1997993.229376257545,30.26747703552246
4828576.408912188729,30.28249740600586
450889.656576774904,30.38501739501953
16685401.959654178674,30.390262603759766
6364505.332837596669,30.28726577758789
1599248.896463570516,30.353784561157227
200440.012019858897,30.284643173217773
18741793.873932492883,30.25674819946289
1877460.744251261918,30.29179573059082
9316379.973106230390,30.27486801147461
771295.151754385965,30.32374382019043
13803019.615670103093,30.447006225585938
11148011.863831308077,30.37571907043457
0E-20,30.363798141479492
0E-20,30.519723892211914
5505666.290115532734,30.461788177490234
0E-20,30.366182327270508
0E-20,30.32398223876953
289041906.55633355,30.370473861694336
0E-20,30.316829681396484
0E-20,30.37095069885254
0E-20,30.446529388427734
0E-20,30.27510643005371
0E-20,30.27653694152832
0E-20,30.32517433166504
0E-20,30.323266983032227
0E-20,30.419349670410156
21218461.293566254793,30.666589736938477
0E-20,30.36665916442871
2240099.010867154580,30.34067153930664
134620035.33333333,30.306577682495117
21822345.560296038311,30.482053756713867
90431619.360749609578,30.332565307617188
4625822.234636871508,30.249595642089844
709733.513604219106,30.338525772094727
20993670.499570815451,30.36952018737793
8119681.024118738404,30.267715454101562
18311760.515167642363,30.308246612548828
2609129.000000000000,30.292272567749023
12369412.861771058315,30.365943908691406
2612820.597069597070,30.32517433166504
4041763.099300699301,30.28583526611328
2609129.000000000000,30.3952693939209
3977944.000000000000,30.397891998291016
328110.439024390244,30.331850051879883
611294.003868471954,30.400514602661133
2609129.000000000000,30.3952693939209
1103702.981746031746,30.40170669555664
3443770.779495524817,30.2584171295166
18500269.186206896552,30.28273582458496
810395.874123148870,30.24768829345703
4389760.760136785540,30.360698699951172
744201.767645221736,30.31778335571289
16408567.246838407494,30.297040939331055
220817.153674832962,30.385494232177734
1410540.495125913891,30.304908752441406
4501460.530281886687,30.243635177612305
838578.386209495102,30.241727828979492
23800830.119071644803,30.332326889038086
8111523.872700149180,30.300617218017578
1856069.388857625211,30.388832092285156
318663.942059191330,30.385494232177734
28974743.646723646724,30.26890754699707
2507530.770505385253,30.39693832397461
26435319.913396481732,30.351877212524414
1522349.527549342105,30.278921127319336
67807956.071094480823,30.284643173217773
55478154.632155907430,30.29322624206543
3135.0866250866250866,30.24911880493164
508225.401920438957,30.32398223876953
0E-20,30.328989028930664
3072.2743597291727995,30.30228614807129
13888.199412706887,30.228853225708008
1380132.661203729867,30.233144760131836
0E-20,30.289649963378906
1914.9570642201834862,30.269384384155273
3981593.098353735753,30.335187911987305
2255821.057667663392,30.321121215820312
55219629.140861466822,30.33733367919922
27674984.291666666667,30.38811683654785
98494.406639004149,30.341386795043945
39511.375518672199,30.32064437866211
96550.596126047991,30.390501022338867
639407.014728925102,30.395030975341797
1160453.727090836335,30.320405960083008
619561.603960396040,30.331850051879883
81195.526591289782,30.465364456176758
131226.212700196684,30.44605255126953
50399.222882615156,30.385732650756836
267389.048178613396,30.4567813873291
70126.787351778656,30.40170669555664
96557.136294027565,30.289411544799805
0E-24,30.28726577758789
2609129.000000000000,30.27176856994629
0E-20,30.32064437866211
287574.948932219127,30.37738800048828
0E-20,30.38787841796875
0E-24,30.352354049682617
202887.169517884914,30.397891998291016
0E-20,30.37548065185547
0E-20,30.374526977539062
0E-20,30.366897583007812
410864.723057106054,30.35569190979004
161969.494728466282,30.340194702148438
367678.375432065940,30.334949493408203
749981.539581437671,30.328035354614258
1187723.338106603023,30.383586883544922
605741.416666666667,30.280351638793945
179243.162478228415,30.330419540405273
443707.186658315064,30.39693832397461
159215.678394722375,30.412912368774414
279909.391095066185,30.354738235473633
235410.135338345865,30.394792556762695
1077323.210984948508,30.3347110748291
643546.327008928571,30.292034149169922
208613.310938484149,30.267715454101562
2393783.619821283509,30.365467071533203
